"positive"," understandable:)"
"negative","RT : Schule :( Nach diesem Wochenende einfach keine Lust...."
"neutral"," Ja, bitte. Schafft zwei, drei, viele Svejks #Vietnam"
"neutral"," Naaaaaa te creo Ich glaube nicht,"
"neutral","#Großbritannien: 1993: Höchststand Arbeitslosigkeit: 10,3% 1999: Einführung #Mindestlohn 2005: Arbeitslosenquote 4,6%"
"neutral","Mein TV Tipp aus der neuen TV Movie App: Mittwoch, 04.September, 18:50, ARD - München 7 Tolle Serie ^^ "
"neutral","Rüstungswettlauf: Google schraubt interne Verschlüsselung gegen NSA hoch "
"neutral","ROUNDUP: Griechenland benötigt laut SPD hohen zweistelligen Milliardenbetrag - AktienCheck: Presse... "
"neutral","Achtung... Berliner Senat erarbeitet jetzt Stellungnahme zum #Volksentscheid Energietisch"
"positive","Pffff.. x,D Niedlichste.. Massenbegegnung.. EVER... x//D "
"neutral","RT : Mit Captain Typekit externe Schriften in WordPress nutzen "
"neutral","RT : „Man stellt kluge Personen ein. Brillante Menschen bringen dir Probleme.“ #Snowden #NSA #Prism "
"neutral","#Berlin Zwei Festnahmen bei Razzia: Friedliche Demonstration "
"positive","RT : Guten Morgan Meine schöne Künstler  ♥ Anfang Gut Ende Gut fur Montag☺ #KeepMezUp"
"neutral","Test - Iglo floppt, Frosta toppt bei Rückverfolgung! Mehr unter "
"neutral","Neue #Griechenland-Hilfen könnten laut EU-Kommissar Oettinger im ""kleinen zweistelligen Milliardenbereich"" liegen. "
"positive","Huzur kumsalda :) (@ Beach Bar) "
"neutral","#Alps #adria #alpeadria #österreich #austria #train #eurotrip #nature #öbb @ Villach Hauptbahnhof "
"neutral","T-Mobile USA möchte noch mehr Apple ins Sortiment nehmen: Nach der erfolgreichen Integration des iPhones ins P... "
"neutral","Braunschweig leiht Karim Bellarabi aus."
"negative","Börse Frankfurt: US-Geldpolitik macht dem Dax zu schaffen "
"neutral","RT : Rechte Parteien kündigen Demo-Marathon an: "
"neutral","  oO derek lässt stiles un cora allein für jennifer?!"
"neutral","iPhone, TV, Tablet: Blitz-Angebote bei... "
"neutral","Alle hassen Chris schauen&lt;3 :3"
"neutral","Briefmarken sind sexy! Eine Briefmarkensammlung extrem sexy!"
"neutral","RT : Hallo ihr Bibliothekare, schaut Euch doch mal bitte das hier an und beteiligt Euch. Danke! "
"neutral","#TelecomItalia Chef geht; große Re-Organisation geplant "
"negative","'Vielen Dank, liebe Grünen', dass die Einzelfahrscheine schon wieder teurer geworden sind. Schön langsam wirds pervers o.O"
"neutral","Suche boomerang Antenne für cb Funk: Hagen (Westfalen) | Suche eine boomerang Antenne für cb Funk.wenn möglich... "
"negative","Kein greek Jogurt mehr da. Gibts halt Cheerios mit Ekel-schmecktüberhauptnichtnach-milch. Bah"
"neutral"," Geh arbeiten."
"negative","   Speed On gibbet nicht :/ wegen LTE besonders schade."
"negative","Meine ganzen Runtastic Apps wurden nicht wiederhergestellt?!"
"negative","Tod des geliebten Haustiers: Trauerratgeber von Eltern für Eltern von Alfred F... "
"neutral","Samsung will Kunden künftig zum Kauf seines Original-Zubehörs zwingen - "
"neutral","Was passiert jetzt mit Tim W.? Die neuen Leiden des Tim #Wiese? #trainingsgruppe2 #TSG"
"neutral","Archäologe/Archäologin (Schwerpunkt Ausstellungswesen): Generaldirektion Kulturelles Erbe Rheinland-Pfalz, 542... "
"neutral","Max Neuchrist hat mit Dominic Thiem nach dessen unglaublichen Viertelfinale gegen Jo-Wilfried Tsonga in der... "
"negative","2704 Tweets und ich bin immer noch kein Stück schlauer geworden"
"neutral","Never mention oben “: Zwerg (unten) mag Platzzuweisungen.”"
"negative"," Oha voci .. Schlimm han det immer aschiss zum lerne"
"neutral","Neu: Neuss: Sperrung Schulstraße "
"negative","#understatement: sein goldenes iPhone in ne silberne Hülle packen."
"neutral","Alka Seltzer, 1966 - Roy Lichtenstein "
"negative",": Au ja, der war unglücklich gekürzt. #t4at"
"neutral","BGH: Unverlangt versandte Empfehlungs-E-Mails gleichen unverlangt versandten Werbe-E-Mails "
"negative","allein, verängstigt. Freunde abgereist Freund auf.,,"
"neutral","Saisoneröffnung: Frisch Auf! Göppingen deutet gegen Celje sein Potential an: (Männer · 1. Bundesliga... "
"negative"," Apfelbäume sind scheisse! Absolute looser "
"positive"," haste kaputt gefahren wa? :p"
"neutral","16.08.2013 23:30:04: Solar #Eigenverbrauch: 3.121 KW/h #solar"
"positive"," umm, shoot, ummm #DugMyOwnGrave. Lol."
"neutral","fehlerhafte fehlermeldung #klassiker"
"neutral","RT : Vom Schulschwänzer zum Unternehmer - interessante Studie aus Schweden: "
"neutral","Illegale Waffenwerkstatt ausgehoben: Mann machte Deko-Waffen scharf "
"neutral"," kneten drücken reiben mit lau warmen Baby Öl"
"neutral","Digital! Zahlen scheinen #Springer recht zu geben "
"negative","RT : #Wutbürger #Studie zeigt „#Misstrauensgesellschaft“: großes Misstrauen gegen #Politik, #Parteien, #Parlamenten "
"negative","  ich erwarte gar nix mehr vom "
"neutral","Angie hat heute aber ganz schön böse Blicke drauf #tvduell"
"neutral","Bahnchaos - Gefährdet der Personalnotstand unsere Sicherheit? "
"neutral"," Jahrzehnte andauern würde."
"neutral","Nicht wundern, ich singe gerade einen Schlager von Matthias Reim. Normal ;D"
"neutral"," eigentlich müsste man sich alle accounts sichern die noch nicht belegt sind ..."
"negative","  Hört sich voll traurig an:-("
"neutral","Wie Sie sich bei extremen Wetterlagen schützen können - "
"neutral","Support ""Mama"" Patti und Roman am 06.08.2013 beim Bochumer Musiksommer "
"neutral","#ORF2: Heute konkret, #3sat: Nano, #EinsFestival: Nichts als Ärger mit den Männern, #N24: N24 Cassini, #Nick/CC: Cosmo &amp; Wanda"
"neutral","Lumen und Watt machen alleine nicht satt "
"positive","  Okay,das ist ein guter Vorschlag.Leg mich jetzt wieder hin. x x x"
"neutral","Gedanken zur Personalauswahl: Warum “Brüche” die neuen “Geraden” werden (müssen) "
"neutral","Neu eingetroffen: Decke Sylt Hirsch graubraun 54,95 €: Decke Sylt Hirsch graubraun. Rustikale Kuscheldecke von... "
"positive","  echt so!! Daumen drücken!!:))"
"neutral","RT : US-Sänger Jon Bon Jovi führt Fan zum Traualtar "
"neutral","Arminia Bielefeld: Keine schnelle Entscheidung bei Kwame Nsor – Abgänge weiterhin als Voraussetzung für den Tr... "
"neutral","DJ Hochzeit Rügen buchen bei Fischer Spezial - Musik für Hochzeit auf Rügen buchen bei DJ Hochzeit RügenDJ... "
"negative","Gehe nachher schön zum Training weil habe Angst vorm anschiss meines trainers"
"neutral","#tipico #soccer (tipico de news): ""Van Marwijk schaut nicht auf Namen"" "
"negative"," ach sei leise."
"positive","    Gut befragt. Erkenntnisgewinn trotzdem 0. IMHO falscher Gesprächspartner."
"neutral","Fraktion DIE LINKE macht sich für bedrohte Suppenküche im Stadtteil Dulsberg stark: "
"positive"," Ich brauch bisschen Abwechslung. :)"
"neutral","#herbst #winter Tuning für gibbs "
"neutral","Achtung Wahlkampf! Vorsicht Satire! "
"neutral","Unser kleines Gewinnspiel im letzten #BLINDzelnMagazin war übrigens ein toller Erfolg. Toll, dass so Viele mitgemacht haben. ..."
"neutral"," Gerechtere Kostenverteilung bedeutet aber, dass Ausnahmen für die Industrie gekippt werden, oder?"
"neutral"," Interessant.Ich muss unbedingt zur Prinzenstraße!"
"neutral","Congo-Kinshasa: Govt Forces Seize 'Last Major' Rebel Base: [Deutsche Welle]Congolese officials say government ... "
"neutral"," Zurückholen was geht!"
"neutral","Champions League (22:50) - Milan setzt sich gegen PSV durch: Zwei Tore von Kevin-Prince Boateng (9. Minute/77.... "
"neutral","Twitter schickt mir ""Vorschläge basierend auf  und Paul Scharner"" Was dabei wohl rauskommt?"
"negative","Hersey guzel giderken aniden mahvetme gibi bir ozellige sahibim :("
"neutral","Technische Fragen &amp; Probleme - Das ""HILFE-Forum"" :: RE: Lenkung geht sehr schwer: Autor: PowerOfDreams Verfas... "
"positive","#Museum, #Planes, #Red_Bull, #Friedrichshafen, #Nice, #Cool, #Good, #Fast, #Speed. @ Dornier Museum… "
"neutral","Ich geh gleich ins Bett. Dann könnt ihr in meinen Träumen rumspu[c]ken."
"positive"," Poster, süßes, undso ^^ Du brauchst doch sachen für dein zimmer ^^"
"neutral","Eierkuchencontent. #LastTweet"
"neutral","Städtebund-Chef: Bundesregierung muss Kommunen um 14 Milliarden Euro entlasten "
"neutral","#Bergstraße Flüchtiger stellt sich: HEPPENHEIM "
"neutral","  Nein das zählt nicht! Weil er zum Zeitpunkt der Deadline einen Verein hatte..."
"neutral","RT : .  Ablehnung der wirtschaftsfaschistischen EU bedeutet nicht Ablehnung Europas!"
"positive","Omfg die sexy hipsterfrau aus meiner klasse cosplayt omfg ich liebe meine klasse"
"neutral","Begrenzte Lebensdauer serienmäßig "
"neutral","RT : Zeitung „Österreich“: Admira feuert Polster "
"neutral","Stimulation Kitsch Passion Samsung X520 Yellow: .Wjg "
"neutral","Kleinanzeigen: Original BMW Felgen vom 3er e46, 16 Zoll in Hamburg: Verkaufe hier 1Satz O... "
"neutral","Vorsicht: Freilaufendes Opfer "
"neutral","ayo neuer martinez lahm Schweinsteiger !!"
"neutral","Großbritannien: Wirtschaft wächst stärker als zunächst angenommen "
"positive","RT :  #HeidiKlumbittegrüßeOneDirectionvondeutschenDirectionern bitte, bitte, das wäre so geil ! *-* :))"
"neutral","#Tennis: neu im Programm: ran.de überträgt heute um 3h/3h15 WTA-Halbfinale aus Washington Andrea Petkovic gg Alize Cornet"
"positive"," especially because it was in german. Danke Schönes Mädchen😊"
"neutral","Wer ans Licht will, kommt um seine Schatten nicht herum. E. E. B."
"neutral","Unglaubliche 140.000.000 tote Zugvögel jedes Jahr! "
"positive","Klasse Übung "
"neutral"," Getan... Alles Mutmaßungen z. B. weiße Fremdherrschaft ermöglichte autoritäre Systeme oder (cont) "
"neutral"," Che? Cosa?"
"neutral","Wegen hoher Produktivität: Porsche will Wochenarbeitszeit senken: Mach mal Pause! Porsche will laut ""Automobil... "
"negative","LoL HTC baut sein eigenes mobiles OS.. nägel bitte!"
"positive","Venus Award und mein Stern Aileen Taylor hat natürlich abgeräumt ;) ;) ;) "
"neutral","NSA-Skandal: Internetnutzer surfen vorsichtiger durchs Netz "
"neutral"," The Voice in UK kriegt ne neue Moderatorin. Schon gehört?"
"negative","  Die hätten sicher wenig Freude an mir. Dafür bin ich einfach zu schlecht."
"negative"," ---- uuffffff"
"neutral"," lachte eben laut darüber :&lt;"
"positive","RT : Achso! Erfolgsaufsichtsratschef Wowereit feuert #BER-Technikchef Ammann, Erfolgsmanager Mehdorn (DB AG, Air Berlin) baut …"
"neutral","€ 300,- Aufwandsentschädigung zuzüglich Fahrtkostenerstattung! Wir suchen Sie! Diabetiker bzw. Menschen mit erhöhten Blutzuckerwerten,..."
"neutral","GoPro Hero3+ vorgestellt: Kleiner, mehr Weitwinkel, höhere Akkulaufzeit "
"negative","Bdw hab dir grade 5 Fragen hintereinander gestellt :P... — Fragen sind immer gut, weiter so! Ich bin nicht so de... "
"neutral","Fahrer kritisieren Silverstone #MotoGP "
"neutral","RT : 7 Dinge die Ihr Webhoster können muss "
"negative","Was han ich echt jetzt verbroche?!?! 😒 #fface"
"neutral","So sieht das also aus... #rbleipzig #leipzig #redbull #rasenball @ Red Bull Arena "
"neutral","Smartphone Samsung Galaxy S3 III mini ohne Vertrag, ohne Simlook, NEU "
"neutral","#Vishay Vishays optische Sensoren erzielen niedrigeren Stromverbrauch "
"negative","The original; Bitte?Offline wegen Internet sparen, ka wieviel mb schon weg sind; total schwarz."
"neutral"," Hab meinen Augen nicht trauen können. Respektlos."
"positive"," „Du hast heute Lust besonders viel Geld für durchschnittlichen Kaffee auszugeben!“ #starbucks"
"neutral","Gewinnt den ultimativen Adrenalin-Kick: Kunstflug, Rennwagen, Romantik "
"positive","        #Glee Was Amazing Tonight"
"neutral","#Newbie Re: Ein herzliches Hallo aus dem Rhein Sieg Kreis "
"neutral","Überwachung abrüsten, Datenschutz stärken, Whistleblower schützen!"
"positive"," sofia &lt;33"
"negative"," wieso sollten man Leute für Dummheit belohnen?"
"neutral","SPIEGEL MOBIL: FDP droht Verfahren wegen illegaler Parteienfinanzierung "
"negative"," sry. kein bock mir extra dafür noch ne neue email addy zu basteln.."
"positive","Ihr möchtet auch ins Musikbusiness einsteigen? tape.tv sucht aktuell Verstärkung. Nette Kollegen garantiert :)... "
"neutral","30 neue Verfahren -Ermittlungen gegen ehemalige KZ-Aufseher "
"neutral","POL-COE: Dülmen, K 44 - Dülmener stand auch unter Drogeneinfluß "
"positive","Stell dir vor, Österreich müsste bei der WM gegen Brasilien spielen! Wir lachen uns tot."
"neutral","Wer ersetzt Stahl?: Nach dem intensiven Pokalduell beim 1. FC Heidenheim (4:3 i.E.) stand bei 1860 München in... "
"negative"," biological parents cause depression"
"positive"," liebe grüße an jemanden ;D und macht nicht zu dolle ;D"
"positive"," hehehhe, greit vennen 😏"
"neutral","Viele #Chinesen lieben nicht nur Märchen, sondern auch den #Rattenfänger von #Hameln: "
"neutral","#WhatsApp: Rechtliche Schritte gegen Software-Mod WhatsApp+ "
"neutral","Den Rest von  (was Robert Heinrich I. halt übrig gelassen hat) bei #WirsindKaiser gesehen. Zurück zum #Rosenkavalier. #ö1"
"neutral","Klischee erfüllt #btk13 "
"positive"," sexy"
"neutral","Bundesliga: Dank Medienmonopol einsam statt gemeinsam "
"positive","whoops endlich bestellt ^^"
"negative","Da liegt nen Arm von einen der Affen o.O Da scheint wohl noch was schlimmeres rumzurennen o.O #AfterEarth"
"neutral","Herzliche Glückwünsche aus Zeulenroda an den FC Carl Zeiss Jena zu dem überzeugenden Auftritt gestern gegen den... "
"negative","RT :  faschistoid? Oh Mann, Sie müssen echt ihr politisches Empörungsempfinden justieren...."
"positive","Nachrichten müssen Spaß machen: Will Ferrell und Harrison Ford im neuen Trailer zu ""Anchorman 2"" "
"positive","Unsre ARD.... die hat's einfach drauf! Wir sollten mehr Rundfunkgebühr zahlen! "
"neutral","Tritt bei Sonic Dash gegen mich an! #SonicDashmmm "
"neutral","#Entwicklungsland #Schweiz? Laut Grafik punkto #Datengeschwindigkeit deutlich unter OECD-Schnitt "
"positive"," maybe were just 2 already high strung people so caffeine makes us crash lol"
"negative"," Trotzdem! Schmerz immer unangenehm!"
"neutral","ePlayer: Trotz Pokal-Aus: Braunschweig gibt sich gelassen. Kanal: Bundesliga"
"neutral","Repost: Neuer ALG II-Weiterbewilligungsantrag verstößt gegen Bundesdatenschutzgesetz... "
"neutral","RT : Ausverkauf Bildung. RT : Dieses Foto aus der neuen WU find sogar ich ein bisschen heftig. via  "
"neutral","Peinliche Geschichte bei einer Predigt "
"neutral","RT : 2341 Gerücht: 50-100 Autonome Nationalisten / NW in Lichtenberg Richtung Hellersdorf unterwegs. #MaHe"
"neutral","Die größten Feinde der Demokratie sind zufriedene Sklaven..."
"neutral","Diese Tat macht ihm wenig Ehre."
"neutral"," is ziemlich schlicht &amp; halt ne röhrenjeans also denk ich mal es wird kein problem geben außer ich zieh n neongelbes top ,was ich"
"neutral","HTC stellte zwei neue Smartphones der Desire-Familie vor, davon erscheint vorerst jedoch nur eins hier in... "
"positive","Aduh amo aku lupa lg sama bahasa jerman -_- : Ich hoffe du hast einen schönen Tag :) IsmiDerara: Guten morgen "
"positive"," mir war eher Soras Route wichtig xD"
"neutral"," als was muss man sich eigentlich bewerben um den ganzen tag nur Zeitungen lesen zu können?"
"positive","Wow.sitzplätze.wahnsinn"
"neutral","Nach dem Lob von Trainer Jos Luhukay fand nun auch Alexander Baumjohann lobende Worte für den Brasilianer. "
"neutral","Heftiges PVP-Gefecht in Immortalis bis 10 Uhr! Wir brauchen jeden fähigen Kämpfer! #Immortalis "
"neutral"," Was wohl Michelle Obama dazu sagt! "
"neutral","Office 365–Benutzer vorzeitig auf die neue Version umstellen "
"neutral","150.000 Muslime feiern in Moskau Ende des Fastenmonats &gt;&gt;&gt; "
"neutral"," wer twittert hier?"
"neutral","New iOS App: Arm oder Reich: Der Schweizer Lohnrechner Swift Management AG Genre: #Lifestyle… "
"neutral","Internet-Kennzahlen Teil 14 &amp;#8211; Twitter Follower "
"negative"," der Thies haut sich die Knie wund."
"neutral","  Man sollte Logorrhoe dem Herren zu Ehre in Bartotitis umbenennen. :-D"
"neutral","früher war alles besser darauf wirds wohl hinauslaufen"
"neutral","Tempelhof-Schöneberg: Ex-Piratin Wanda Preußker wechselt zur Berliner CDU "
"positive","  Sasa, Cynthia, Hong, jasmin und Ich würden auf jeden Fall kommen~ nicht wahr Sasa?"
"neutral","Viel Spaß bei 5 Minuten stehen ihr Ob Aluhüte wirken oder nicht, an einer Tastatur; wir instant da."
"neutral","Premium Audio Marken Shop: Elektronik &amp; Foto online bei Amazon.de einkaufen "
"positive"," immer das gleiche ;)"
"positive","  Franz na gut in Deutschland leider viel zu unbekannt/unbeliebt (trotz dieses tollen Namens :P), aber Thees? :O"
"neutral","Check out Die gute alte Zeit by Jimi Weissleder "
"neutral","Wer nach einem günstigen Zubehör Set für sein Samsung Galaxy S4 Mini sucht, kann vielleicht hiermit was anfangen ---&gt; "
"neutral","RT : Putzkübel in die Hand, Kunstschweiß ins Gesicht gesprüht, Kinder zum Weinen animieren, Computer aus... Mann kommt heim!"
"positive","„verfluchte scheiße geil“"
"positive","Jesse eisenberg 😍😭❤!!"
"neutral","Projekterfolg: Wiesner-Hager stattet europaweit neue Skoda Schauräume aus. "
"neutral","Richard Lugner – Richard Lugner macht mit „Kolibri“ die Salzburger Festspiele unsicher... "
"positive","North Shore Ride: seid ruhig neidisch;) "
"positive","Da war die monia38 aber fleißig ;)DANKE ♥ #instagrampower #liebemenschen #ilike #iloveit "
"neutral"," Die kommt gerade bei uns an. :3"
"positive","lache immer noch, weil ashley cole ashley heißt."
"neutral"," Der Kürbis kann aber schnell rollen! "
"neutral","Meine Haare heute nach dem Aufstehen so ""guck mal, wir können prima abstehen!!!"""
"neutral","Let's Play Together - MC SEASON 2 #073 [HD/DE/BLIND] Kein gutes Loot: "
"neutral"," aufzwingen wollen."
"neutral","Instant-Philosophie, oder: Was aus Pandoras Büchse kam. [angeregt v.  ]"
"positive","No Woman, No Drive! Großartige Satire aus… Saudi-Arabien! "
"neutral","Apartment los Gigantes auf Teneriffa #Ferienwohnungen #Kostenlose #Kleinanzeigen: Das Appartment hat eine Wohn... "
"negative","Liebe. Ach scheiß drauf. Leben. Ach scheiß drauf. Lachen. Jez übertreibste aber."
"negative","RT : Passend zum Schulanfang (II): Sprachprobleme bei i-Dötzchen können für Probleme beim weiteren Bildungsweg sorgen. "
"negative","RT : Jede Nacht aufs neue einsam im Bett."
"neutral","RT : Das Kind über den noch nicht eröffneten Freimarkt führen, bei jedem Karussell ""Schade, auch kaputt."" murmeln und 'ne Cola…"
"positive"," war heute äußerst geil! "
"neutral"," Die Lauscher verstecken sich hinter dem Rand der Erdenscheibe, mögen ihnen Eselsohren wachsen."
"neutral","Diabetes Tagebuch: Blutzucker richtig... "
"neutral","BLAUALGEN-ALARM! Wer grünlich-blauen Schimmer auf Gewässern entdeckt, lässt seinen Hund besser nicht darin... "
"negative","Umm, Zullyann hates me. Im gunna die now."
"negative","Merkel und Energiewende passen leider nicht zusammen #tvduell"
"neutral","Programmstart: E WIE EINFACH Mobilfunk › Affiliate Marketing - affiliateBLOG.de -  "
"positive","...an mit rein durfte ;D bzw.... eigentlich pennte er ja im Sessel als ich ins Bad schlich ;D ;D na ja.. nun bin ich wieder wach :))"
"neutral","Hab HUNGERRRRR! Och komm! Habe irgendwie Bock auf BF3, Lust?"
"neutral","RT : Wat? ""Christian Lindner zur NSA-Affäre: Der Staat muss den Datenmarkt stärker regulieren"" "
"negative","Hoffnungslos verlegen."
"positive","RT : Gemeinsam erfolgreich !!    #btw13 #cdu #merkelintrier "
"positive","Ihm ging‘s gut, er w ar zufrieden, doch er w ollte kein Berliner sein"
"neutral","RT : Klaus Eck: Erfolgreiches Online Reputation Management: "
"neutral","Touch-Computer TC55: Motorola Solutions präsentiert Business-Smartphone fürs Grobe #TC55 #Smartphone "
"neutral","#Liebe: Sich ""VERlieben""...ein Missverständnis ?! "
"negative"," Garantiert nicht.."
"positive","Ik ga douchen tot straks lieve schatten. ❤"
"neutral","Österreich: Umfangreiche Frequenzversteigerung abgeschlossen "
"neutral","Aufgabe ""%s Freunde"" abgeschlossen "
"neutral","RT : Heute ca. 19:40 Interview mit  zum Thema Überwachung und der Veranstaltung Freiheit statt Angst bei Radio Blau …"
"neutral"," Heute hatten wir auch 34 Grad. Extrem heiss. Neuer Garten? Sounds good!"
"neutral","#MaxFleischer #cartoons "
"neutral","RT : 1017 Starkes Polizeiaufgebot riegelt die unübersichtliche Gegend ab. #MaHe"
"neutral","Gratis Web Cam Sex : Die Pussies der Blondines wollen diesen geilen Riesenschwanz "
"neutral","RT : Schwere Leichtigkeit"
"negative","Hässliche wahrheit."
"positive","Der 800 #Kalorien und 40gramm #Eiweiß Gute Nacht Snack wäre auch unten :-)"
"positive","Sarah Ha: aber wenigstens seine Nase is hübsch, ne? |D "
"negative"," ohh :( sehr teuer...."
"neutral","RT : Wenn Helden #Rechnungen schreiben. Die  berichten heute im Billomat-Magazin von ihrer Arbeit: "
"neutral","Angebot: CARRERA JEANS kurze Trägerhose Cogoleto weiß - Sportliche kurze Trägerhose des legendären Kult-Teams ... "
"positive","Ground Zero muss auch cool sein"
"neutral","L Spohr: Beruhigung (Du armes Herz) "
"neutral","Ich geh jetzt in den Wald mir einen Ast lachen."
"positive"," Stiegl, ganz klar ;-) aber ich mag auch viele andere: Die Weiße, Trumer Pils, ups - lauter Salzburger. Naja, Hirter zb auch."
"neutral","RT : Neues zur Bombe in DD-Johannstadt: Ab Nachmittag Evakuierung im Umkreis von 400 Metern, ab 14 Uhr Straßensperrungen: http:/…"
"negative"," schade :/ *echten schlüssel reich*"
"positive","Nachti Nachti, schlaft schön 💗"
"negative","Mein Cousin gerade mal 1Jahr kommt mir entgegen gelaufen als ich in die Tür gekommen bin und weint als ich wieder gegangen bin. Oh nein. :("
"negative","Wow! Welch LUXUS... heute erst 13 Stunden durch gearbeitet.... ;-)"
"positive"," Wahre Worte! :')"
"positive","Bless him #Charles #swagfag #hypejks #bareindie #crease #natural #selfie "
"negative","Diese ""Grind on me""-Vines sind nicht geil. #Fakt"
"positive"," punkrock de la flöte de block! Klingt doch gut, oder nicht? 😉"
"neutral","POL-RE: Recklinghausen: Täter berauben 14-Jährige "
"neutral","Lustlager die Zweite, bitte! - Höchst spannend, Höchst kulinarisch, Höchst barock "
"neutral",""
"neutral","Rizzoli &amp; Isles: TNT hält nach Tod von Lee Thompson Young Dreharbeiten an "
"neutral","RT : Einfaches Spiel für die Jungs? – Catch the Millionaire: Alle Hemmungen über Bord "
"positive","Op verschoben. Danke lieber Gott. ;__;"
"negative","Ich weiß gar nicht, was heute eigentlich so lustig ist."
"neutral","  Very british heisst nicht zwangsläufig ganz gut. Aber ganz gut und very british ist eine tolle Kombi."
"neutral","Heidelberg: IT-Support Specialist (m/w) (01.10.2013): Qualifizierte Unterstützung bei technischen Problemen, i... "
"neutral","POL-ROW: ++ Nicht um totes Reh gekümmert ++ "
"neutral","Ich sammelte 237053$ ein! Kannst du das besser? "
"neutral","#Merkel schließt große Koalition nicht aus. Mit einem Schlag macht sie den Wahlkampf der #SPD kaputt."
"neutral","Deep Down Neue Info Haeppchen zu Setting, Waffen und Gegner: Deep Down für PS4 verfügt zwar über ein mittelalt... "
"neutral","Er kann es nicht lassen – Xavier Naidoo doch wieder mit Musik-Show im TV!: Xavier Naidoo kann einfach nicht au... "
"negative","Jeden Morgen das Gejammer, dass der braune Biozucker klumpt. Jeden Morgen diese Entklumpungsaktion. Alte! Hau dir doch nen Klumpen rein!"
"neutral","#RT #FB Katholische Kirche schreibt Missbrauchsstudie neu aus: Anfang 2013 hatte die katholische K... "
"neutral","Norma Mainzer Landstraße172 Penny Erdnuss Fl 0,59 B Erdnüsse Black P 0,59 B Summe EUR 1,18 EUR Bar EUR Rückgeld BAR EUR 0,82"
"neutral","#Fussball Treueschwur von BVB-Boss Watzke: ""Würde niemals Jürgen Klopp entlassen. Niemals. Nie"": Jürgen Klopp ... "
"neutral","Viva einschalten"
"neutral"," Total. War nur halt komplett besoffen - nach einer Runde. (60 Minuten)"
"neutral","#OneDirection schafft was #DoctorWho nicht schafft: Premiere in London!!!"
"neutral","Soothing Region Kitchen "
"neutral","Klassiker RT "": Stell dir vor, Du stirbst heut Nacht. Was machst Du? Beerdigungsrede-Tool als Blockadelöser"" #sinnfrage #ksk2013"""
"neutral","Urin – der vergessene Superdünger? : "
"neutral","#gwm2 #s21 Dr Deimel stellt Fragen an Herrn Wolff zu konkreten Messwerten bei Berger Quellen."
"negative","RT :  #bucks #dilemma"
"neutral","Social Web nach Altersklassen: Note eins für die Erwachsenen! Neue Daten aus dem Pew Research Center zeigen, d... "
"positive","...und weils so schön war gleich nochmals 😉live  concert Zurich Switzerland: "
"neutral","TuPaFun mit Fakten bzw. unnützes Wissen für euch #3: "
"positive"," Gut, dann brechen wir unsere Rercherche ab. :-)"
"positive","RT : ""Guten Tag, verehrte Fahrscheine... äh... Fahrgäste."" (Piotr Schuff)"
"neutral","Fußball, SH-Liga, PSV Neumünster - TuRa Meldorf: zur Pause nicht unverdient 0:1. Psv tut sich schwer, Chancen zu kreieren, drückt aber"
"neutral","RT : ""Rauchst Du?"" ""Nicht mehr"". ""Kiffst Du?"" ""Nicht mehr."" ""Trinkst Du?"" ""Mäßig. Möchtest Du auch mal am Nagellackentferner riech…"
"positive","      Lieben Dank, das wünsche ich euch auch :))"
"neutral",""
"neutral","Look Back - Oldieband #Musiker #Künstler #Bands #Adoode.DE #Kostenlose #Kleinanzeigen: Röhrenjeans, Petticoats... "
"neutral","Deutsch-Griechische Versammlung: Kommunale Partnerschaften stärken "
"neutral","#Porsche, #Tuning, #Umbau :Heck stabilisieren "
"neutral","was am freitag wichtig wird: "
"positive"," hahahah gute ausrede! :'D"
"neutral","RT : »Es gehört viel Mut dazu, den Arbeitsplatz zu verlassen«. Interview mit Betriebsrätin bei H&amp;M Berlin: "
"neutral","Eigene Kinder sind vielen Deutschen einfach zu teuer  #kinder #familie #karriere "
"neutral"," die Klassiker schlecht hin!"
"positive","  lvor nds wa? hab da ne weile nich aufgepasst^^"
"positive","Chillen und auf isipisi5's neues vid warten #ischtar&lt;3"
"neutral","Ashley Tisdale gibt Verlobung mit Rocker-Freund bekannt - Ashley Tisdale bestätigte ihre Verlobung mit… "
"positive"," boah von denen kannst du bestimmt voll hartes Zeug lernen yo krass mann yo Satzzeichen sind unnötig yo"
"neutral","Herbststurm zieht heran - War’s das jetzt mit WARM? "
"neutral"," Klimaschutz &amp; konsequente Energiewende = dringend nötig! Derzeit gefährdet CDU/FDP-Regierung beides massiv! "
"neutral"," (Und Kleingedruckt in der Nebenwirkung steht sicher ""Kann zu Bauchkrämpfen führen"" wär nix neues *hehe*)"
"negative","RT : [SZ] International Day of Privacy: Schutz der Privatsphäre interessert kaum "
"negative","Let´s Play together Brickforce #10 Mist, Zu weit vom Mikro weg: "
"neutral","RT : +++ War ihm zu mächtig: Kim Jong-Un lässt Buttercremetorte verbieten +++ #newstweet"
"positive"," na und, ick tröste auch später noch ma '-' liebevolles behandeltwerden kann man nie genug bekommen ;)"
"neutral","RT : Unser Team sucht Verstärkung: "
"negative","Und wenn der Tweet auch noch so schlecht ist, von meinen Homies aus dem FDP-Ortsverband gibt's immer nen Stern. Oh."
"neutral","  Vols"
"positive"," bin fast immer ruhig während den Spielen. 😉"
"neutral","Obama spricht in Rede an Nation über Syrien "
